Especialidad,Sector,Dia,ceit
6,8,180,3721
1,1,181,2449
2,1,181,2637
3,1,181,2950
4,1,181,3133
5,1,181,3174
6,1,181,3771
1,2,181,1452
2,2,181,1641
3,2,181,1857
4,2,181,1927
5,2,181,1940
6,2,181,2362
1,3,181,1212
2,3,181,1264
3,3,181,1480
4,3,181,1529
5,3,181,1572
6,3,181,1836
1,4,181,4011
2,4,181,4280
3,4,181,4832
4,4,181,5206
5,4,181,5272
6,4,181,6030
1,5,181,2440
2,5,181,2577
3,5,181,2925
4,5,181,3174
5,5,181,3120
6,5,181,3731
1,6,181,1318
2,6,181,1465
3,6,181,1647
4,6,181,1765
5,6,181,1778
6,6,181,2130
1,7,181,2961
2,7,181,3222
3,7,181,3680
4,7,181,3915
5,7,181,3973
6,7,181,4640
1,8,181,2390
2,8,181,2563
3,8,181,2857
4,8,181,3188
5,8,181,3180
6,8,181,3746
1,1,182,2367
2,1,182,2583
3,1,182,2924
4,1,182,3100
5,1,182,3148
6,1,182,3786
1,2,182,1486
2,2,182,1677
3,2,182,1841
4,2,182,1999
5,2,182,1960
6,2,182,2352
1,3,182,1210
2,3,182,1293
3,3,182,1490
4,3,182,1564
5,3,182,1610
6,3,182,1841
1,4,182,3952
2,4,182,4285
3,4,182,4798
4,4,182,5245
5,4,182,5293
6,4,182,5990
1,5,182,2405
2,5,182,2643
3,5,182,2934
4,5,182,3173
5,5,182,3132
6,5,182,3719
1,6,182,1271
2,6,182,1406
3,6,182,1639
4,6,182,1709
5,6,182,1794
6,6,182,2119
1,7,182,2967
2,7,182,3228
3,7,182,3629
4,7,182,3976
5,7,182,3945
6,7,182,4700
1,8,182,2420
2,8,182,2618
3,8,182,2905
4,8,182,3181
5,8,182,3171
6,8,182,3732
1,1,183,2419
2,1,183,2589
3,1,183,2881
4,1,183,3169
5,1,183,3109
6,1,183,3751
1,2,183,1491
2,2,183,1667
3,2,183,1895
4,2,183,1904
5,2,183,1986
6,2,183,2318
1,3,183,1167
2,3,183,1252
3,3,183,1484
4,3,183,1599
5,3,183,1545
6,3,183,1861
1,4,183,4026
2,4,183,4257
3,4,183,4753
4,4,183,5273
5,4,183,5294
6,4,183,5962
1,5,183,2443
2,5,183,2591
3,5,183,2938
4,5,183,3174
5,5,183,3106
6,5,183,3788
1,6,183,1321
2,6,183,1436
3,6,183,1582
4,6,183,1789
5,6,183,1718
6,6,183,2137
1,7,183,3018
2,7,183,3226
3,7,183,3616
4,7,183,3934
5,7,183,3944
6,7,183,4636
1,8,183,2420
2,8,183,2554
3,8,183,2877
4,8,183,3121
5,8,183,3120
6,8,183,3770
1,1,184,2392
2,1,184,2638
3,1,184,2947
4,1,184,3167
5,1,184,3138
6,1,184,3747
1,2,184,1513
2,2,184,1641
3,2,184,1867
4,2,184,1902
5,2,184,1959
6,2,184,2341
1,3,184,1186
2,3,184,1332
3,3,184,1431
4,3,184,1621
5,3,184,1557
6,3,184,1842
1,4,184,3967
2,4,184,4305
3,4,184,4828
4,4,184,5214
5,4,184,5245
6,4,184,6043
1,5,184,2448
2,5,184,2613
3,5,184,2857
4,5,184,3149
5,5,184,3154
6,5,184,3789
1,6,184,1288
2,6,184,1457
3,6,184,1634
4,6,184,1759
5,6,184,1782
6,6,184,2133
1,7,184,2951
2,7,184,3272
3,7,184,3692
4,7,184,3951
5,7,184,3982
6,7,184,4614
1,8,184,2409
2,8,184,2595
3,8,184,2944
4,8,184,3163
5,8,184,3176
6,8,184,3791
1,1,185,2363
2,1,185,2630
3,1,185,2865
4,1,185,3179
5,1,185,3142
6,1,185,3738
1,2,185,1464
2,2,185,1698
3,2,185,1858
4,2,185,1932
5,2,185,1923
6,2,185,2304
1,3,185,1184
2,3,185,1270
3,3,185,1438
4,3,185,1560
5,3,185,1548
6,3,185,1840
1,4,185,3995
2,4,185,4265
3,4,185,4797
4,4,185,5267
5,4,185,5288
6,4,185,6027
1,5,185,2436
2,5,185,2577
3,5,185,2913
4,5,185,3121
5,5,185,3136
6,5,185,3725
1,6,185,1253
2,6,185,1475
3,6,185,1604
4,6,185,1775
5,6,185,1712
6,6,185,2116
1,7,185,3028
2,7,185,3291
3,7,185,3692
4,7,185,3952
5,7,185,3918
6,7,185,4600
1,8,185,2414
2,8,185,2550
3,8,185,2885
4,8,185,3105
5,8,185,3102
6,8,185,3743
1,1,186,2427
2,1,186,2610
3,1,186,2950
4,1,186,3141
5,1,186,3139
6,1,186,3751
1,2,186,1545
2,2,186,1656
3,2,186,1803
4,2,186,1938
5,2,186,1962
6,2,186,2328
1,3,186,1154
2,3,186,1259
3,3,186,1483
4,3,186,1580
5,3,186,1605
6,3,186,1919
1,4,186,3985
2,4,186,4272
3,4,186,4844
4,4,186,5275
5,4,186,5223
6,4,186,5979
1,5,186,2384
2,5,186,2612
3,5,186,2861
4,5,186,3113
5,5,186,3196
6,5,186,3775
1,6,186,1269
2,6,186,1436
3,6,186,1571
4,6,186,1796
5,6,186,1751
6,6,186,2126
1,7,186,3014
2,7,186,3209
3,7,186,3658
4,7,186,3948
5,7,186,3976
6,7,186,4688
1,8,186,2358
2,8,186,2627
3,8,186,2892
4,8,186,3156
5,8,186,3138
6,8,186,3721
1,1,187,2395
2,1,187,2602
3,1,187,2858
4,1,187,3179
5,1,187,3139
6,1,187,3746
1,2,187,1489
2,2,187,1622
3,2,187,1863
4,2,187,1922
5,2,187,1909
6,2,187,2324
1,3,187,1241
2,3,187,1328
3,3,187,1427
4,3,187,1560
5,3,187,1543
6,3,187,1854
1,4,187,3986
2,4,187,4265
3,4,187,4840
4,4,187,5217
5,4,187,5285
6,4,187,5977
1,5,187,2365
2,5,187,2556
3,5,187,2874
4,5,187,3129
5,5,187,3135
6,5,187,3785
1,6,187,1323
2,6,187,1408
3,6,187,1564
4,6,187,1749
5,6,187,1774
6,6,187,2093
1,7,187,3025
2,7,187,3241
3,7,187,3634
4,7,187,3975
5,7,187,3993
6,7,187,4642
1,8,187,2407
2,8,187,2555
3,8,187,2888
4,8,187,3186
5,8,187,3128
6,8,187,3742
1,1,188,2446
2,1,188,2648
3,1,188,2870
4,1,188,3198
5,1,188,3118
6,1,188,3740
1,2,188,1549
2,2,188,1608
3,2,188,1801
4,2,188,1929
5,2,188,1946
6,2,188,2356
1,3,188,1240
2,3,188,1295
3,3,188,1433
4,3,188,1598
5,3,188,1573
6,3,188,1850
1,4,188,3990
2,4,188,4251
3,4,188,4800
4,4,188,5285
5,4,188,5202
6,4,188,5977
1,5,188,2357
2,5,188,2621
3,5,188,2865
4,5,188,3123
5,5,188,3132
6,5,188,3720
1,6,188,1321
2,6,188,1447
3,6,188,1560
4,6,188,1709
5,6,188,1709
6,6,188,2101
1,7,188,3035
2,7,188,3262
3,7,188,3667
4,7,188,3906
5,7,188,3907
6,7,188,4673
1,8,188,2360
2,8,188,2561
3,8,188,2934
4,8,188,3115
5,8,188,3130
6,8,188,3717
1,1,189,2441
2,1,189,2635
3,1,189,2863
4,1,189,3122
5,1,189,3185
6,1,189,3741
1,2,189,1483
2,2,189,1644
3,2,189,1832
4,2,189,1910
5,2,189,1920
6,2,189,2397
1,3,189,1191
2,3,189,1267
3,3,189,1485
4,3,189,1539
5,3,189,1620
6,3,189,1832
1,4,189,4022
2,4,189,4319
3,4,189,4816
4,4,189,5231
5,4,189,5209
6,4,189,5961
1,5,189,2430
2,5,189,2598
3,5,189,2935
4,5,189,3132
5,5,189,3181
6,5,189,3740
1,6,189,1268
2,6,189,1449
3,6,189,1556
4,6,189,1710
5,6,189,1778
6,6,189,2075
1,7,189,3006
2,7,189,3282
3,7,189,3640
4,7,189,3972
5,7,189,3924
6,7,189,4680
1,8,189,2386
2,8,189,2632
3,8,189,2914
4,8,189,3149
5,8,189,3189
6,8,189,3720
1,1,190,2430
2,1,190,2614
3,1,190,2915
4,1,190,3128
5,1,190,3149
6,1,190,3799
1,2,190,1534
2,2,190,1645
3,2,190,1834
4,2,190,1953
5,2,190,1941
6,2,190,2347
1,3,190,1232
2,3,190,1319
3,3,190,1442
4,3,190,1607
5,3,190,1552
6,3,190,1855
1,4,190,4001
2,4,190,4276
3,4,190,4843
4,4,190,5218
5,4,190,5267
6,4,190,6006
1,5,190,2444
2,5,190,2598
3,5,190,2871
4,5,190,3147
5,5,190,3100
6,5,190,3742
1,6,190,1265
2,6,190,1498
3,6,190,1600
4,6,190,1711
5,6,190,1794
6,6,190,2133
1,7,190,2985
2,7,190,3240
3,7,190,3624
4,7,190,3912
5,7,190,3953
6,7,190,4605
1,8,190,2408
2,8,190,2610
3,8,190,2917
4,8,190,3138
5,8,190,3150
6,8,190,3708
1,1,191,2350
2,1,191,2616
3,1,191,2931
4,1,191,3142
5,1,191,3196
6,1,191,3729
1,2,191,1519
2,2,191,1658
3,2,191,1893
4,2,191,1917
5,2,191,1997
6,2,191,2337
1,3,191,1232
2,3,191,1250
3,3,191,1448
4,3,191,1536
5,3,191,1570
6,3,191,1923
1,4,191,4013
2,4,191,4293
3,4,191,4767
4,4,191,5253
5,4,191,5275
6,4,191,6009
1,5,191,2413
2,5,191,2594
3,5,191,2919
4,5,191,3166
5,5,191,3170
6,5,191,3717
1,6,191,1275
2,6,191,1460
3,6,191,1551
4,6,191,1791
5,6,191,1705
6,6,191,2130
1,7,191,2970
2,7,191,3227
3,7,191,3605
4,7,191,3934
5,7,191,3997
6,7,191,4627
1,8,191,2427
2,8,191,2622
3,8,191,2851
4,8,191,3125
5,8,191,3137
6,8,191,3761
1,1,192,2428
2,1,192,2556
3,1,192,2861
4,1,192,3126
5,1,192,3106
6,1,192,3800
1,2,192,1524
2,2,192,1626
3,2,192,1864
4,2,192,1935
5,2,192,1907
6,2,192,2387
1,3,192,1153
2,3,192,1340
3,3,192,1499
4,3,192,1527
5,3,192,1540
6,3,192,1865
1,4,192,3987
2,4,192,4278
3,4,192,4840
4,4,192,5230
5,4,192,5299
6,4,192,5973
1,5,192,2370
2,5,192,2593
3,5,192,2866
4,5,192,3175
5,5,192,3135
6,5,192,3704
1,6,192,1328
2,6,192,1448
3,6,192,1621
4,6,192,1781
5,6,192,1737
6,6,192,2141
1,7,192,3028
2,7,192,3218
3,7,192,3660
4,7,192,3908
5,7,192,3961
6,7,192,4637
1,8,192,2374
2,8,192,2646
3,8,192,2940
4,8,192,3100
5,8,192,3180
6,8,192,3732
1,1,193,2371
2,1,193,2623
3,1,193,2942
4,1,193,3109
5,1,193,3123
6,1,193,3712
1,2,193,1514
2,2,193,1651
3,2,193,1827
4,2,193,1919
5,2,193,1930
6,2,193,2387
1,3,193,1213
2,3,193,1322
3,3,193,1492
4,3,193,1558
5,3,193,1613
6,3,193,1887
1,4,193,4031
2,4,193,4323
3,4,193,4849
4,4,193,5237
5,4,193,5201
6,4,193,6021
1,5,193,2432
2,5,193,2603
3,5,193,2950
4,5,193,3179
5,5,193,3138
6,5,193,3726
1,6,193,1266
2,6,193,1499
3,6,193,1563
4,6,193,1751
5,6,193,1756
6,6,193,2094
1,7,193,3015
2,7,193,3200
3,7,193,3691
4,7,193,3965
5,7,193,3932
6,7,193,4646
1,8,193,2391
2,8,193,2563
3,8,193,2871
4,8,193,3152
5,8,193,3159
6,8,193,3782
1,1,194,2438
2,1,194,2570
3,1,194,2887
4,1,194,3143
5,1,194,3105
6,1,194,3771
1,2,194,1500
2,2,194,1693
3,2,194,1857
4,2,194,1949
5,2,194,1926
6,2,194,2320
1,3,194,1244
2,3,194,1309
3,3,194,1490
4,3,194,1549
5,3,194,1592
6,3,194,1918
1,4,194,4011
2,4,194,4295
3,4,194,4797
4,4,194,5213
5,4,194,5243
6,4,194,5964
1,5,194,2378
2,5,194,2618
3,5,194,2932
4,5,194,3182
5,5,194,3197
6,5,194,3762
1,6,194,1324
2,6,194,1419
3,6,194,1552
4,6,194,1799
5,6,194,1727
6,6,194,2131
1,7,194,3033
2,7,194,3279
3,7,194,3658
4,7,194,3937
5,7,194,3984
6,7,194,4630
1,8,194,2446
2,8,194,2608
3,8,194,2937
4,8,194,3175
5,8,194,3171
6,8,194,3732
1,1,195,2401
2,1,195,2615
3,1,195,2867
4,1,195,3139
5,1,195,3164
6,1,195,3788
1,2,195,1518
2,2,195,1621
3,2,195,1867
4,2,195,1983
5,2,195,1926
6,2,195,2362
1,3,195,1242
2,3,195,1339
3,3,195,1451
4,3,195,1609
5,3,195,1588
6,3,195,1893
1,4,195,4013
2,4,195,4261
3,4,195,4774
4,4,195,5292
5,4,195,5278
6,4,195,6015
1,5,195,2425
2,5,195,2607
3,5,195,2896
4,5,195,3163
5,5,195,3106
6,5,195,3780
1,6,195,1286
2,6,195,1449
3,6,195,1642
4,6,195,1771
5,6,195,1707
6,6,195,2092
1,7,195,3040
2,7,195,3245
3,7,195,3641
4,7,195,3996
5,7,195,3907
6,7,195,4634
1,8,195,2428
2,8,195,2650
3,8,195,2927
4,8,195,3200
5,8,195,3179
6,8,195,3712
1,1,196,2404
2,1,196,2621
3,1,196,2878
4,1,196,3158
5,1,196,3102
6,1,196,3793
1,2,196,1511
2,2,196,1675
3,2,196,1881
4,2,196,1912
5,2,196,1939
6,2,196,2367
1,3,196,1183
2,3,196,1350
3,3,196,1439
4,3,196,1601
5,3,196,1579
6,3,196,1906
1,4,196,3972
2,4,196,4256
3,4,196,4826
4,4,196,5266
5,4,196,5241
6,4,196,6047
1,5,196,2427
2,5,196,2619
3,5,196,2863
4,5,196,3179
5,5,196,3158
6,5,196,3709
1,6,196,1321
2,6,196,1485
3,6,196,1596
4,6,196,1794
5,6,196,1708
6,6,196,2078
1,7,196,2979
2,7,196,3271
3,7,196,3665
4,7,196,3938
5,7,196,3981
6,7,196,4685
1,8,196,2368
2,8,196,2589
3,8,196,2899
4,8,196,3174
5,8,196,3162
6,8,196,3750
1,1,197,2419
2,1,197,2604
3,1,197,2916
4,1,197,3115
5,1,197,3111
6,1,197,3777
1,2,197,1512
2,2,197,1654
3,2,197,1857
4,2,197,1933
5,2,197,1973
6,2,197,2328
1,3,197,1238
2,3,197,1268
3,3,197,1405
4,3,197,1537
5,3,197,1625
6,3,197,1882
1,4,197,4027
2,4,197,4271
3,4,197,4782
4,4,197,5207
5,4,197,5203
6,4,197,5954
1,5,197,2425
2,5,197,2628
3,5,197,2924
4,5,197,3200
5,5,197,3135
6,5,197,3721
1,6,197,1325
2,6,197,1468
3,6,197,1647
4,6,197,1785
5,6,197,1741
6,6,197,2089
1,7,197,2996
2,7,197,3279
3,7,197,3692
4,7,197,3907
5,7,197,3973
6,7,197,4671
1,8,197,2417
2,8,197,2609
3,8,197,2868
4,8,197,3144
5,8,197,3185
6,8,197,3776
1,1,198,2384
2,1,198,2604
3,1,198,2922
4,1,198,3106
5,1,198,3168
6,1,198,3708
1,2,198,1514
2,2,198,1686
3,2,198,1881
4,2,198,1902
5,2,198,1911
6,2,198,2379
1,3,198,1192
2,3,198,1292
3,3,198,1479
4,3,198,1547
5,3,198,1612
6,3,198,1831
1,4,198,4024
2,4,198,4323
3,4,198,4822
4,4,198,5295
5,4,198,5299
6,4,198,5962
1,5,198,2351
2,5,198,2617
3,5,198,2868
4,5,198,3182
5,5,198,3153
6,5,198,3744
1,6,198,1309
2,6,198,1496
3,6,198,1562
4,6,198,1726
5,6,198,1799
6,6,198,2052
1,7,198,3019
2,7,198,3245
3,7,198,3696
4,7,198,3953
5,7,198,3955
6,7,198,4626
1,8,198,2431
2,8,198,2594
3,8,198,2945
4,8,198,3117
5,8,198,3179
6,8,198,3725
1,1,199,2445
2,1,199,2576
3,1,199,2949
4,1,199,3190
5,1,199,3139
6,1,199,3725
1,2,199,1477
2,2,199,1601
3,2,199,1845
4,2,199,1999
5,2,199,1948
6,2,199,2396
1,3,199,1207
2,3,199,1346
3,3,199,1403
4,3,199,1625
5,3,199,1558
6,3,199,1866
1,4,199,4041
2,4,199,4349
3,4,199,4769
4,4,199,5262
5,4,199,5208
6,4,199,6015
1,5,199,2381
2,5,199,2622
3,5,199,2862
4,5,199,3122
5,5,199,3103
6,5,199,3783
1,6,199,1326
2,6,199,1459
3,6,199,1625
4,6,199,1727
5,6,199,1760
6,6,199,2125
1,7,199,3032
2,7,199,3217
3,7,199,3684
4,7,199,3998
5,7,199,3938
6,7,199,4675
1,8,199,2408
2,8,199,2588
3,8,199,2861
4,8,199,3135
5,8,199,3132
6,8,199,3774
1,1,200,2431
2,1,200,2605
3,1,200,2930
4,1,200,3152
5,1,200,3110
6,1,200,3783
1,2,200,1530
2,2,200,1617
3,2,200,1800
4,2,200,1937
5,2,200,1988
6,2,200,2353
1,3,200,1170
2,3,200,1337
3,3,200,1465
4,3,200,1536
5,3,200,1535
6,3,200,1853
1,4,200,3954
2,4,200,4323
3,4,200,4805
4,4,200,5219
5,4,200,5233
6,4,200,5951
1,5,200,2409
2,5,200,2590
3,5,200,2941
4,5,200,3103
5,5,200,3199
6,5,200,3768
1,6,200,1307
2,6,200,1459
3,6,200,1643
4,6,200,1737
5,6,200,1765
6,6,200,2053
1,7,200,3018
2,7,200,3205
3,7,200,3639
4,7,200,3996
5,7,200,3933
6,7,200,4623
1,8,200,2398
2,8,200,2551
3,8,200,2922
4,8,200,3149
5,8,200,3159
6,8,200,3728
1,1,201,2407
2,1,201,2649
3,1,201,2926
4,1,201,3100
5,1,201,3153
6,1,201,3713
1,2,201,1504
2,2,201,1612
3,2,201,1825
4,2,201,1981
5,2,201,1966
6,2,201,2360
1,3,201,1190
2,3,201,1319
3,3,201,1444
4,3,201,1611
5,3,201,1572
6,3,201,1847
1,4,201,4027
2,4,201,4289
3,4,201,4825
4,4,201,5209
5,4,201,5217
6,4,201,6026
1,5,201,2415
2,5,201,2592
3,5,201,2920
4,5,201,3101
5,5,201,3173
6,5,201,3772
1,6,201,1297
2,6,201,1495
3,6,201,1629
4,6,201,1782
5,6,201,1800
6,6,201,2062
1,7,201,2953
2,7,201,3283
3,7,201,3646
4,7,201,3904
5,7,201,3903
6,7,201,4648
1,8,201,2443
2,8,201,2579
3,8,201,2863
4,8,201,3180
5,8,201,3142
6,8,201,3779
1,1,202,2356
2,1,202,2567
3,1,202,2890
4,1,202,3103
5,1,202,3185
6,1,202,3708
1,2,202,1525
2,2,202,1653
3,2,202,1821
4,2,202,1954
5,2,202,1957
6,2,202,2336
1,3,202,1225
2,3,202,1275
3,3,202,1429
4,3,202,1528
5,3,202,1540
6,3,202,1895
1,4,202,4010
2,4,202,4284
3,4,202,4750
4,4,202,5292
5,4,202,5228
6,4,202,6005
1,5,202,2386
2,5,202,2614
3,5,202,2938
4,5,202,3121
5,5,202,3156
6,5,202,3781
1,6,202,1284
2,6,202,1403
3,6,202,1573
4,6,202,1721
5,6,202,1739
6,6,202,2068
1,7,202,2983
2,7,202,3224
3,7,202,3686
4,7,202,3946
5,7,202,3984
6,7,202,4687
1,8,202,2428
2,8,202,2634
3,8,202,2942
4,8,202,3129
5,8,202,3166
6,8,202,3730
1,1,203,2381
2,1,203,2560
3,1,203,2879
4,1,203,3118
5,1,203,3173
6,1,203,3771
1,2,203,1505
2,2,203,1622
3,2,203,1872
4,2,203,1992
5,2,203,1970
6,2,203,2342
1,3,203,1225
2,3,203,1347
3,3,203,1483
4,3,203,1594
5,3,203,1565
6,3,203,1903
1,4,203,3951
2,4,203,4263
3,4,203,4840
4,4,203,5287
5,4,203,5253
6,4,203,6042
1,5,203,2354
2,5,203,2594
3,5,203,2856
4,5,203,3175
5,5,203,3166
6,5,203,3767
1,6,203,1315
2,6,203,1468
3,6,203,1623
4,6,203,1735
5,6,203,1701
6,6,203,2130
1,7,203,3037
2,7,203,3203
3,7,203,3626
4,7,203,3943
5,7,203,3938
6,7,203,4601
1,8,203,2420
2,8,203,2560
3,8,203,2874
4,8,203,3113
5,8,203,3113
6,8,203,3794
1,1,204,2449
2,1,204,2642
3,1,204,2876
4,1,204,3148
5,1,204,3196
6,1,204,3739
1,2,204,1528
2,2,204,1698
3,2,204,1890
4,2,204,1968
5,2,204,1988
6,2,204,2355
1,3,204,1230
2,3,204,1302
3,3,204,1451
4,3,204,1540
5,3,204,1530
6,3,204,1897
1,4,204,4028
2,4,204,4269
3,4,204,4782
4,4,204,5263
5,4,204,5215
6,4,204,5988
1,5,204,2418
2,5,204,2611
3,5,204,2919
4,5,204,3130
5,5,204,3197
6,5,204,3701
1,6,204,1260
2,6,204,1487
3,6,204,1605
4,6,204,1791
5,6,204,1795
6,6,204,2075
1,7,204,2961
2,7,204,3224
3,7,204,3607
4,7,204,3994
5,7,204,3940
6,7,204,4698
1,8,204,2410
2,8,204,2629
3,8,204,2917
4,8,204,3137
5,8,204,3133
6,8,204,3745
1,1,205,2413
2,1,205,2574
3,1,205,2921
4,1,205,3146
5,1,205,3108
6,1,205,3752
1,2,205,1497
2,2,205,1603
3,2,205,1806
4,2,205,1984
5,2,205,1992
6,2,205,2359
1,3,205,1210
2,3,205,1263
3,3,205,1488
4,3,205,1602
5,3,205,1602
6,3,205,1835
1,4,205,4041
2,4,205,4286
3,4,205,4791
4,4,205,5215
5,4,205,5248
6,4,205,5997
1,5,205,2352
2,5,205,2584
3,5,205,2870
4,5,205,3102
5,5,205,3142
6,5,205,3789
1,6,205,1274
2,6,205,1444
3,6,205,1624
4,6,205,1793
5,6,205,1742
6,6,205,2136
1,7,205,3047
2,7,205,3233
3,7,205,3676
4,7,205,3906
5,7,205,3982
6,7,205,4686
1,8,205,2442
2,8,205,2642
3,8,205,2914
4,8,205,3108
5,8,205,3119
6,8,205,3710
1,1,206,2385
2,1,206,2581
3,1,206,2894
4,1,206,3176
5,1,206,3194
6,1,206,3724
1,2,206,1512
2,2,206,1679
3,2,206,1835
4,2,206,1909
5,2,206,1908
6,2,206,2309
1,3,206,1171
2,3,206,1308
3,3,206,1413
4,3,206,1617
5,3,206,1591
6,3,206,1907
1,4,206,4034
2,4,206,4330
3,4,206,4848
4,4,206,5294
5,4,206,5274
6,4,206,6023
1,5,206,2372
2,5,206,2597
3,5,206,2915
4,5,206,3194
5,5,206,3106
6,5,206,3713
1,6,206,1299
2,6,206,1414
3,6,206,1648
4,6,206,1773
5,6,206,1708
6,6,206,2108
1,7,206,2974
2,7,206,3292
3,7,206,3685
4,7,206,3996
5,7,206,3905
6,7,206,4629
1,8,206,2384
2,8,206,2560
3,8,206,2917
4,8,206,3158
5,8,206,3159
6,8,206,3719
1,1,207,2355
2,1,207,2636
3,1,207,2868
4,1,207,3191
5,1,207,3131
6,1,207,3794
1,2,207,1545
2,2,207,1668
3,2,207,1864
4,2,207,1992
5,2,207,1949
6,2,207,2364
1,3,207,1238
2,3,207,1308
3,3,207,1422
4,3,207,1547
5,3,207,1530
6,3,207,1827
1,4,207,3961
2,4,207,4302
3,4,207,4769
4,4,207,5283
5,4,207,5289
6,4,207,6038
1,5,207,2436
2,5,207,2647
3,5,207,2876
4,5,207,3149
5,5,207,3133
6,5,207,3778
1,6,207,1268
2,6,207,1425
3,6,207,1554
4,6,207,1729
5,6,207,1767
6,6,207,2129
1,7,207,3007
2,7,207,3257
3,7,207,3629
4,7,207,3960
5,7,207,3916
6,7,207,4613
1,8,207,2386
2,8,207,2634
3,8,207,2883
4,8,207,3159
5,8,207,3160
6,8,207,3784
1,1,208,2426
2,1,208,2611
3,1,208,2918
4,1,208,3108
5,1,208,3102
6,1,208,3786
1,2,208,1548
2,2,208,1643
3,2,208,1815
4,2,208,1983
5,2,208,1929
6,2,208,2330
1,3,208,1165
2,3,208,1319
3,3,208,1474
4,3,208,1569
5,3,208,1564
6,3,208,1914
1,4,208,3983
2,4,208,4252
3,4,208,4779
4,4,208,5270
5,4,208,5246
6,4,208,5987
1,5,208,2446
2,5,208,2590
3,5,208,2909
4,5,208,3133
5,5,208,3119
6,5,208,3773
1,6,208,1270
2,6,208,1414
3,6,208,1587
4,6,208,1789
5,6,208,1721
6,6,208,2086
1,7,208,2990
2,7,208,3289
3,7,208,3601
4,7,208,3995
5,7,208,3954
6,7,208,4624
1,8,208,2356
2,8,208,2631
3,8,208,2885
4,8,208,3150
5,8,208,3145
6,8,208,3745
1,1,209,2370
2,1,209,2616
3,1,209,2870
4,1,209,3102
5,1,209,3128
6,1,209,3739
1,2,209,1519
2,2,209,1657
3,2,209,1809
4,2,209,1948
5,2,209,1919
6,2,209,2324
1,3,209,1206
2,3,209,1343
3,3,209,1400
4,3,209,1571
5,3,209,1607
6,3,209,1876
1,4,209,3976
2,4,209,4300
3,4,209,4810
4,4,209,5207
5,4,209,5267
6,4,209,6037
1,5,209,2390
2,5,209,2612
3,5,209,2861
4,5,209,3152
5,5,209,3125
6,5,209,3746
1,6,209,1270
2,6,209,1460
3,6,209,1616
4,6,209,1764
5,6,209,1754
6,6,209,2145
1,7,209,3045
2,7,209,3216
3,7,209,3634
4,7,209,3934
5,7,209,3907
6,7,209,4647
1,8,209,2399
2,8,209,2631
3,8,209,2885
4,8,209,3180
5,8,209,3158
6,8,209,3745
1,1,210,2406
2,1,210,2637
3,1,210,2877
4,1,210,3162
5,1,210,3164
6,1,210,3737
1,2,210,1487
2,2,210,1666
3,2,210,1871
4,2,210,1975
5,2,210,1992
6,2,210,2327
1,3,210,1233
2,3,210,1281
3,3,210,1490
4,3,210,1597
5,3,210,1569
6,3,210,1837
1,4,210,3982
2,4,210,4253
3,4,210,4831
4,4,210,5295
5,4,210,5262
6,4,210,6024
1,5,210,2368
2,5,210,2591
3,5,210,2927
4,5,210,3187
5,5,210,3129
6,5,210,3727
1,6,210,1314
2,6,210,1423
3,6,210,1573
4,6,210,1731
5,6,210,1746
6,6,210,2058
1,7,210,3014
2,7,210,3279
3,7,210,3626
4,7,210,3988
5,7,210,3977
6,7,210,4607
1,8,210,2360
2,8,210,2638
3,8,210,2896
4,8,210,3171
5,8,210,3106
6,8,210,3783
1,1,211,2445
2,1,211,2566
3,1,211,2946
4,1,211,3116
5,1,211,3135
6,1,211,3716
1,2,211,1529
2,2,211,1647
3,2,211,1897
4,2,211,1950
5,2,211,1941
6,2,211,2327
1,3,211,1173
2,3,211,1347
3,3,211,1469
4,3,211,1557
5,3,211,1573
6,3,211,1880
1,4,211,3953
2,4,211,4256
3,4,211,4775
4,4,211,5229
5,4,211,5237
6,4,211,6047
1,5,211,2353
2,5,211,2607
3,5,211,2869
4,5,211,3170
5,5,211,3187
6,5,211,3738
1,6,211,1320
2,6,211,1443
3,6,211,1607
4,6,211,1700
5,6,211,1781
6,6,211,2114
1,7,211,3035
2,7,211,3231
3,7,211,3674
4,7,211,3975
5,7,211,3935
6,7,211,4696
1,8,211,2404
2,8,211,2559
3,8,211,2920
4,8,211,3197
5,8,211,3144
6,8,211,3770
1,1,212,2428
2,1,212,2587
3,1,212,2873
4,1,212,3158
5,1,212,3183
6,1,212,3768
1,2,212,1473
2,2,212,1652
3,2,212,1860
4,2,212,1938
5,2,212,1990
6,2,212,2365
1,3,212,1239
2,3,212,1256
3,3,212,1484
4,3,212,1573
5,3,212,1605
6,3,212,1918
1,4,212,3983
2,4,212,4329
3,4,212,4781
4,4,212,5289
5,4,212,5233
6,4,212,6016
1,5,212,2442
2,5,212,2616
3,5,212,2943
4,5,212,3168
5,5,212,3180
6,5,212,3792
1,6,212,1261
2,6,212,1479
3,6,212,1586
4,6,212,1751
5,6,212,1724
6,6,212,2084
1,7,212,2989
2,7,212,3224
3,7,212,3666
4,7,212,3943
5,7,212,3966
6,7,212,4667
1,8,212,2444
2,8,212,2629
3,8,212,2854
4,8,212,3185
5,8,212,3141
6,8,212,3751
1,1,213,2450
2,1,213,2633
3,1,213,2913
4,1,213,3106
5,1,213,3167
6,1,213,3793
1,2,213,1537
2,2,213,1605
3,2,213,1850
4,2,213,1942
5,2,213,1947
6,2,213,2340
1,3,213,1156
2,3,213,1342
3,3,213,1488
4,3,213,1612
