Especialidad,Sector,Dia,ceit
3,7,332,2102
3,7,333,2056
3,7,334,2305
3,7,335,2142
3,7,336,1780
3,7,337,1738
3,7,338,1905
3,7,339,2498
3,7,340,1749
3,7,341,2132
3,7,342,2454
3,7,343,1745
3,7,344,1840
3,7,345,2202
3,7,346,1692
3,7,347,2458
3,7,348,1770
3,7,349,1731
3,7,350,1841
3,7,351,2193
3,7,352,2470
3,7,353,2082
3,7,354,2130
3,7,355,2052
3,7,356,2131
3,7,357,1906
3,7,358,2264
3,7,359,2276
3,7,360,2118
3,7,361,2402
3,7,362,2235
3,7,363,2095
3,7,364,2387
3,7,365,2171
4,1,1,2456
4,1,2,2661
4,1,3,3524
4,1,4,3366
4,1,5,2484
4,1,6,2680
4,1,7,2838
4,1,8,2783
4,1,9,2462
4,1,10,2605
4,1,11,2739
4,1,12,2584
4,1,13,3393
4,1,14,3024
4,1,15,2666
4,1,16,3417
4,1,17,3313
4,1,18,2864
4,1,19,3409
4,1,20,3165
4,1,21,3148
4,1,22,2525
4,1,23,2890
4,1,24,2486
4,1,25,2881
4,1,26,2471
4,1,27,2631
4,1,28,2948
4,1,29,3142
4,1,30,2617
4,1,31,2499
4,1,32,3448
4,1,33,2500
4,1,34,3082
4,1,35,3350
4,1,36,2601
4,1,37,3176
4,1,38,3277
4,1,39,3249
4,1,40,2462
4,1,41,3170
4,1,42,2589
4,1,43,2762
4,1,44,3515
4,1,45,2463
4,1,46,3434
4,1,47,3061
4,1,48,2438
4,1,49,3305
4,1,50,3429
4,1,51,2949
4,1,52,3350
4,1,53,3493
4,1,54,3082
4,1,55,3500
4,1,56,2900
4,1,57,3374
4,1,58,3337
4,1,59,3263
4,1,60,2894
4,1,61,2962
4,1,62,2651
4,1,63,2734
4,1,64,3219
4,1,65,2791
4,1,66,3269
4,1,67,3149
4,1,68,2828
4,1,69,2601
4,1,70,2784
4,1,71,2838
4,1,72,3175
4,1,73,2474
4,1,74,3439
4,1,75,3150
4,1,76,2464
4,1,77,2702
4,1,78,2581
4,1,79,3098
4,1,80,3083
4,1,81,2837
4,1,82,3312
4,1,83,2474
4,1,84,3393
4,1,85,3466
4,1,86,2623
4,1,87,3529
4,1,88,3279
4,1,89,3472
4,1,90,3350
4,1,91,2481
4,1,92,2696
4,1,93,3421
4,1,94,2458
4,1,95,3251
4,1,96,3218
4,1,97,2933
4,1,98,3090
4,1,99,2713
4,1,100,3109
4,1,101,3226
4,1,102,2863
4,1,103,2578
4,1,104,3534
4,1,105,3587
4,1,106,2484
4,1,107,2467
4,1,108,2835
4,1,109,3527
4,1,110,2856
4,1,111,2675
4,1,112,3571
4,1,113,2680
4,1,114,3222
4,1,115,2534
4,1,116,3159
4,1,117,2574
4,1,118,2734
4,1,119,2924
4,1,120,3318
4,1,121,3066
4,1,122,2616
4,1,123,3306
4,1,124,3165
4,1,125,2423
4,1,126,2479
4,1,127,2511
4,1,128,2699
4,1,129,2732
4,1,130,3213
4,1,131,3180
4,1,132,3446
4,1,133,3378
4,1,134,3346
4,1,135,3107
4,1,136,2528
4,1,137,3225
4,1,138,2763
4,1,139,3340
4,1,140,2840
4,1,141,2561
4,1,142,3126
4,1,143,3459
4,1,144,2611
4,1,145,2753
4,1,146,2717
4,1,147,3339
4,1,148,2583
4,1,149,2928
4,1,150,2852
4,1,151,3323
4,1,152,2927
4,1,153,2699
4,1,154,2497
4,1,155,2983
4,1,156,2699
4,1,157,3223
4,1,158,2688
4,1,159,3044
4,1,160,3164
4,1,161,3481
4,1,162,3486
4,1,163,3202
4,1,164,2656
4,1,165,2472
4,1,166,3303
4,1,167,2832
4,1,168,2545
4,1,169,3402
4,1,170,3044
4,1,171,3539
4,1,172,3095
4,1,173,3542
4,1,174,3058
4,1,175,2606
4,1,176,3557
4,1,177,2508
4,1,178,2619
4,1,179,3595
4,1,180,3334
4,1,181,3409
4,1,182,2966
4,1,183,2854
4,1,184,2726
4,1,185,2465
4,1,186,2457
4,1,187,2794
4,1,188,2669
4,1,189,3200
4,1,190,2604
4,1,191,3491
4,1,192,3561
4,1,193,2970
4,1,194,2461
4,1,195,2605
4,1,196,2721
4,1,197,3451
4,1,198,3466
4,1,199,3560
4,1,200,2715
4,1,201,2611
4,1,202,3030
4,1,203,2813
4,1,204,2878
4,1,205,2943
4,1,206,2473
4,1,207,2790
4,1,208,3292
4,1,209,2974
4,1,210,3319
4,1,211,3207
4,1,212,3529
4,1,213,3228
4,1,214,3071
4,1,215,2589
4,1,216,3505
4,1,217,3596
4,1,218,3411
4,1,219,2512
4,1,220,2534
4,1,221,2838
4,1,222,3235
4,1,223,3392
4,1,224,2617
4,1,225,3150
4,1,226,2591
4,1,227,2535
4,1,228,2965
4,1,229,3433
4,1,230,3153
4,1,231,3218
4,1,232,2872
4,1,233,2720
4,1,234,3519
4,1,235,2894
4,1,236,3016
4,1,237,2487
4,1,238,2483
4,1,239,3310
4,1,240,3518
4,1,241,3164
4,1,242,3480
4,1,243,3329
4,1,244,2555
4,1,245,2480
4,1,246,3531
4,1,247,2594
4,1,248,3155
4,1,249,2683
4,1,250,3019
4,1,251,2985
4,1,252,3262
4,1,253,3385
4,1,254,3599
4,1,255,2650
4,1,256,2924
4,1,257,2851
4,1,258,2441
4,1,259,2684
4,1,260,3056
4,1,261,3452
4,1,262,2777
4,1,263,3242
4,1,264,3528
4,1,265,2615
4,1,266,2530
4,1,267,3584
4,1,268,2460
4,1,269,2737
4,1,270,3443
4,1,271,2731
4,1,272,2611
4,1,273,3338
4,1,274,3271
4,1,275,2529
4,1,276,3002
4,1,277,3472
4,1,278,2909
4,1,279,2667
4,1,280,3233
4,1,281,2674
4,1,282,3490
4,1,283,2903
4,1,284,2985
4,1,285,3233
4,1,286,2831
4,1,287,3530
4,1,288,2727
4,1,289,3559
4,1,290,2866
4,1,291,3336
4,1,292,3372
4,1,293,3145
4,1,294,3374
4,1,295,3109
4,1,296,3123
4,1,297,2569
4,1,298,3469
4,1,299,2585
4,1,300,3006
4,1,301,2782
4,1,302,2746
4,1,303,2604
4,1,304,3057
4,1,305,3413
4,1,306,2996
4,1,307,2832
4,1,308,3513
4,1,309,2561
4,1,310,2976
4,1,311,3314
4,1,312,3478
4,1,313,3513
4,1,314,2534
4,1,315,3049
4,1,316,2654
4,1,317,2613
4,1,318,3439
4,1,319,2843
4,1,320,2527
4,1,321,2662
4,1,322,2857
4,1,323,3180
4,1,324,3149
4,1,325,3509
4,1,326,2778
4,1,327,2877
4,1,328,2740
4,1,329,2540
4,1,330,3553
4,1,331,2515
4,1,332,2967
4,1,333,3084
4,1,334,3240
4,1,335,2726
4,1,336,3019
4,1,337,2865
4,1,338,2516
4,1,339,2545
4,1,340,2884
4,1,341,2404
4,1,342,2430
4,1,343,2464
4,1,344,3318
4,1,345,3467
4,1,346,3485
4,1,347,2410
4,1,348,3185
4,1,349,2744
4,1,350,2484
4,1,351,2525
4,1,352,2480
4,1,353,3060
4,1,354,2768
4,1,355,2600
4,1,356,2575
4,1,357,3407
4,1,358,2427
4,1,359,2994
4,1,360,2487
4,1,361,2575
4,1,362,2958
4,1,363,2648
4,1,364,3164
4,1,365,2855
4,2,1,4344
4,2,2,4146
4,2,3,4646
4,2,4,3677
4,2,5,3816
4,2,6,4162
4,2,7,3778
4,2,8,3493
4,2,9,3130
4,2,10,3550
4,2,11,4468
4,2,12,4040
4,2,13,3127
4,2,14,4349
4,2,15,3144
4,2,16,4607
4,2,17,3922
4,2,18,4537
4,2,19,4502
4,2,20,4501
4,2,21,3706
4,2,22,3410
4,2,23,3668
4,2,24,3329
4,2,25,4422
4,2,26,4007
4,2,27,3508
4,2,28,4399
4,2,29,3839
4,2,30,3137
4,2,31,3359
4,2,32,3778
4,2,33,3241
4,2,34,4124
4,2,35,3428
4,2,36,4047
4,2,37,3135
4,2,38,3346
4,2,39,3628
4,2,40,3257
4,2,41,4654
4,2,42,3482
4,2,43,4522
4,2,44,4191
4,2,45,4615
4,2,46,4540
4,2,47,4491
4,2,48,4021
4,2,49,4625
4,2,50,3402
4,2,51,3829
4,2,52,4339
4,2,53,3874
4,2,54,4671
4,2,55,4264
4,2,56,3442
4,2,57,4386
4,2,58,4504
4,2,59,3961
4,2,60,4665
4,2,61,3956
4,2,62,4326
4,2,63,3625
4,2,64,3493
4,2,65,4343
4,2,66,3421
4,2,67,3563
4,2,68,3694
4,2,69,4094
4,2,70,3654
4,2,71,3621
4,2,72,3811
4,2,73,3822
4,2,74,3153
4,2,75,3614
4,2,76,3853
4,2,77,3487
4,2,78,3864
4,2,79,4008
4,2,80,4430
4,2,81,4329
4,2,82,3520
4,2,83,3321
4,2,84,3122
4,2,85,3742
4,2,86,4454
4,2,87,3372
4,2,88,3567
4,2,89,3967
4,2,90,4046
4,2,91,3974
4,2,92,3124
4,2,93,4322
4,2,94,4524
4,2,95,3514
4,2,96,3328
4,2,97,4319
4,2,98,4259
4,2,99,4357
4,2,100,4554
4,2,101,3189
4,2,102,3958
4,2,103,4351
4,2,104,3902
4,2,105,3981
4,2,106,4004
4,2,107,3136
4,2,108,4531
4,2,109,3449
4,2,110,3160
4,2,111,4108
4,2,112,3994
4,2,113,3319
4,2,114,4677
4,2,115,3731
4,2,116,3535
4,2,117,3278
4,2,118,3954
4,2,119,3376
4,2,120,3347
4,2,121,4255
4,2,122,3224
4,2,123,4233
4,2,124,3229
4,2,125,3735
4,2,126,3315
4,2,127,4656
4,2,128,3489
4,2,129,3689
4,2,130,3450
4,2,131,3968
4,2,132,4559
4,2,133,3873
4,2,134,4278
4,2,135,3674
4,2,136,3561
4,2,137,3274
4,2,138,4633
4,2,139,3710
4,2,140,4483
4,2,141,4087
4,2,142,4178
4,2,143,3833
4,2,144,3631
4,2,145,3859
4,2,146,4316
4,2,147,4543
4,2,148,3893
4,2,149,3948
4,2,150,4263
4,2,151,4617
4,2,152,4146
4,2,153,4446
4,2,154,3750
4,2,155,3400
4,2,156,4219
4,2,157,3502
4,2,158,4502
4,2,159,3243
4,2,160,3862
4,2,161,3801
4,2,162,4465
4,2,163,4631
4,2,164,4608
4,2,165,3206
4,2,166,4666
4,2,167,4162
4,2,168,3514
4,2,169,3708
4,2,170,4506
4,2,171,4549
4,2,172,3310
4,2,173,3344
4,2,174,3189
4,2,175,3734
4,2,176,3658
4,2,177,4169
4,2,178,3372
4,2,179,4363
4,2,180,4025
4,2,181,3293
4,2,182,4519
4,2,183,4445
4,2,184,4296
4,2,185,3868
4,2,186,4072
4,2,187,3429
4,2,188,4305
4,2,189,4203
4,2,190,4366
4,2,191,4583
4,2,192,4507
4,2,193,4517
4,2,194,3791
4,2,195,4350
4,2,196,4633
4,2,197,3535
4,2,198,4314
4,2,199,3499
4,2,200,3565
4,2,201,3787
4,2,202,3810
4,2,203,4213
4,2,204,3283
4,2,205,4433
4,2,206,3332
4,2,207,3160
4,2,208,3749
4,2,209,4329
4,2,210,3664
4,2,211,4446
4,2,212,4155
4,2,213,4226
4,2,214,3926
4,2,215,4039
4,2,216,3376
4,2,217,4504
4,2,218,3784
4,2,219,3805
4,2,220,4178
4,2,221,4506
4,2,222,4281
4,2,223,3809
4,2,224,3841
4,2,225,3554
4,2,226,3211
4,2,227,4586
4,2,228,3275
4,2,229,3542
4,2,230,4598
4,2,231,4021
4,2,232,4451
4,2,233,4204
4,2,234,3192
4,2,235,3354
4,2,236,3303
4,2,237,3871
4,2,238,4394
4,2,239,4240
4,2,240,3443
4,2,241,3770
4,2,242,4209
4,2,243,4515
4,2,244,4549
4,2,245,3907
4,2,246,3769
4,2,247,4137
4,2,248,4154
4,2,249,4638
4,2,250,3897
4,2,251,3959
4,2,252,3836
4,2,253,4239
4,2,254,3643
4,2,255,3176
4,2,256,3988
4,2,257,3559
4,2,258,4287
4,2,259,3388
4,2,260,4438
4,2,261,4307
4,2,262,3707
4,2,263,3389
4,2,264,4454
4,2,265,3653
4,2,266,3282
4,2,267,3913
4,2,268,3183
4,2,269,3371
4,2,270,3327
4,2,271,3898
4,2,272,3632
4,2,273,4250
4,2,274,3289
4,2,275,3597
4,2,276,3586
4,2,277,4286
4,2,278,4492
4,2,279,3889
4,2,280,3996
4,2,281,4363
4,2,282,4479
4,2,283,4311
4,2,284,3524
4,2,285,3234
4,2,286,3449
4,2,287,4087
4,2,288,3976
4,2,289,3912
4,2,290,3234
4,2,291,3761
4,2,292,3161
4,2,293,4139
4,2,294,3504
4,2,295,4223
4,2,296,3950
4,2,297,3205
4,2,298,3337
4,2,299,4542
4,2,300,4486
4,2,301,4393
4,2,302,4011
4,2,303,3682
4,2,304,4616
4,2,305,4539
4,2,306,3147
4,2,307,3309
4,2,308,3967
4,2,309,4197
4,2,310,3845
4,2,311,3404
4,2,312,3776
4,2,313,3440
4,2,314,4375
4,2,315,3966
4,2,316,3758
4,2,317,3341
4,2,318,3923
4,2,319,4004
4,2,320,4139
4,2,321,4221
4,2,322,3185
4,2,323,3709
4,2,324,3700
4,2,325,3386
4,2,326,3623
4,2,327,3189
4,2,328,3841
4,2,329,3922
4,2,330,3883
4,2,331,3341
4,2,332,3285
4,2,333,4304
4,2,334,4288
4,2,335,3583
4,2,336,4181
4,2,337,4589
4,2,338,4429
4,2,339,3581
4,2,340,3328
4,2,341,3200
4,2,342,3906
4,2,343,3834
4,2,344,4292
4,2,345,4319
4,2,346,3229
4,2,347,4635
4,2,348,3522
4,2,349,3704
4,2,350,4019
4,2,351,3180
4,2,352,4232
4,2,353,3420
4,2,354,4551
4,2,355,3505
4,2,356,3765
4,2,357,3470
4,2,358,4128
4,2,359,3709
4,2,360,3493
4,2,361,4437
4,2,362,4217
4,2,363,3856
4,2,364,3566
4,2,365,4481
4,3,1,4355
4,3,2,4438
4,3,3,3946
4,3,4,5101
4,3,5,4590
4,3,6,4782
4,3,7,4354
4,3,8,3635
4,3,9,4141
4,3,10,3637
4,3,11,3654
4,3,12,5373
4,3,13,3771
4,3,14,4412
4,3,15,5110
4,3,16,4359
4,3,17,4048
4,3,18,4345
4,3,19,5083
4,3,20,3681
4,3,21,4480
4,3,22,3948
4,3,23,3708
4,3,24,5014
4,3,25,3626
4,3,26,4347
4,3,27,4582
4,3,28,3911
4,3,29,5219
4,3,30,4336
4,3,31,3928
4,3,32,4700
4,3,33,4751
4,3,34,4300
4,3,35,3657
4,3,36,4791
4,3,37,4028
4,3,38,3870
4,3,39,5078
4,3,40,4508
4,3,41,4406
4,3,42,4959
4,3,43,4447
4,3,44,4701
4,3,45,4331
4,3,46,5198
4,3,47,4618
4,3,48,5225
4,3,49,5218
4,3,50,4965
4,3,51,4586
4,3,52,4778
4,3,53,4000
4,3,54,5254
4,3,55,5148
4,3,56,5017
4,3,57,3646
4,3,58,3950
4,3,59,5250
4,3,60,5056
4,3,61,5123
4,3,62,4328
4,3,63,4061
4,3,64,5203
4,3,65,4271
4,3,66,4138
4,3,67,4142
4,3,68,5188
4,3,69,3918
4,3,70,5099
4,3,71,4460
4,3,72,4070
4,3,73,4652
4,3,74,4102
4,3,75,4527
4,3,76,4705
4,3,77,4649
4,3,78,5069
4,3,79,4714
4,3,80,3997
4,3,81,4131
4,3,82,4324
4,3,83,4985
4,3,84,5228
4,3,85,3644
4,3,86,5388
4,3,87,4485
4,3,88,3837
4,3,89,4618
4,3,90,4425
4,3,91,3689
4,3,92,4640
4,3,93,5277
4,3,94,4451
4,3,95,4013
4,3,96,4808
4,3,97,4082
4,3,98,5247
4,3,99,4459
4,3,100,5012
4,3,101,3688
4,3,102,4918
4,3,103,3866
4,3,104,3992
4,3,105,5150
4,3,106,3823
4,3,107,4130
4,3,108,4266
4,3,109,5238
4,3,110,3857
4,3,111,4710
4,3,112,3965
4,3,113,4120
4,3,114,4401
4,3,115,4585
4,3,116,3916
4,3,117,4672
4,3,118,4693
4,3,119,4335
4,3,120,3961
4,3,121,4201
4,3,122,3776
4,3,123,4941
4,3,124,3626
4,3,125,4197
4,3,126,5264
4,3,127,3938
4,3,128,4542
4,3,129,3869
4,3,130,5310
4,3,131,5077
4,3,132,4163
4,3,133,4954
4,3,134,4621
4,3,135,3999
4,3,136,3842
4,3,137,4049
4,3,138,4732
4,3,139,5319
4,3,140,4998
4,3,141,5226
4,3,142,3949
4,3,143,5246
4,3,144,3752
4,3,145,5300
4,3,146,3854
4,3,147,4251
4,3,148,4222
4,3,149,4194
4,3,150,4926
4,3,151,5111
4,3,152,4627
4,3,153,4583
4,3,154,4070
4,3,155,5226
4,3,156,4617
4,3,157,4340
4,3,158,4607
4,3,159,3788
4,3,160,3801
4,3,161,5269
4,3,162,3993
4,3,163,4087
4,3,164,4603
4,3,165,4476
4,3,166,4600
4,3,167,4258
4,3,168,4329
4,3,169,3904
4,3,170,4495
4,3,171,4361
4,3,172,5292
4,3,173,3834
4,3,174,4708
4,3,175,5340
4,3,176,3776
4,3,177,4898
4,3,178,5158
4,3,179,4198
4,3,180,4625
4,3,181,3761
4,3,182,4207
4,3,183,4048
4,3,184,4834
4,3,185,3700
4,3,186,4470
4,3,187,4597
4,3,188,5276
4,3,189,5258
4,3,190,3612
4,3,191,4646
4,3,192,4320
4,3,193,4565
4,3,194,4769
4,3,195,4094
4,3,196,4970
4,3,197,5257
4,3,198,5200
4,3,199,4960
4,3,200,4544
4,3,201,4473
4,3,202,4941
4,3,203,4991
4,3,204,3622
4,3,205,3668
4,3,206,4460
4,3,207,5159
4,3,208,3987
4,3,209,3858
4,3,210,5280
4,3,211,5204
4,3,212,4084
4,3,213,5113
4,3,214,4963
4,3,215,5392
4,3,216,3894
4,3,217,5215
4,3,218,3703
4,3,219,4812
4,3,220,4804
4,3,221,5248
4,3,222,4010
4,3,223,3909
4,3,224,4524
4,3,225,5315
4,3,226,4102
4,3,227,5034
4,3,228,4176
4,3,229,4059
4,3,230,4831
4,3,231,4989
4,3,232,3624
4,3,233,4650
4,3,234,4556
4,3,235,4300
4,3,236,5014
4,3,237,4241
4,3,238,4579
4,3,239,4370
4,3,240,4406
4,3,241,4474
4,3,242,3881
4,3,243,5046
4,3,244,4123
4,3,245,4529
4,3,246,4092
4,3,247,5147
4,3,248,5097
4,3,249,5311
4,3,250,4256
4,3,251,5197
4,3,252,5146
4,3,253,4633
4,3,254,3866
4,3,255,4867
4,3,256,5301
4,3,257,5075
4,3,258,3738
4,3,259,3641
4,3,260,4429
4,3,261,5243
4,3,262,4900
4,3,263,5399
4,3,264,4729
4,3,265,5188
4,3,266,5062
4,3,267,4569
4,3,268,3763
4,3,269,3835
4,3,270,5068
4,3,271,4265
4,3,272,4685
4,3,273,4125
4,3,274,5205
4,3,275,5249
4,3,276,5320
4,3,277,5272
4,3,278,4615
4,3,279,4683
4,3,280,5332
4,3,281,4271
4,3,282,4736
4,3,283,4391
4,3,284,4220
4,3,285,5273
4,3,286,4625
4,3,287,4437
4,3,288,3697
4,3,289,3880
4,3,290,4573
4,3,291,5390
4,3,292,4427
4,3,293,4725
4,3,294,5133
4,3,295,5253
4,3,296,4259
4,3,297,3894
4,3,298,5348
4,3,299,4549
4,3,300,5194
4,3,301,4137
4,3,302,3760
4,3,303,5181
4,3,304,4350
4,3,305,4393
4,3,306,5370
4,3,307,4336
4,3,308,4633
4,3,309,4927
4,3,310,4005
4,3,311,4085
4,3,312,4930
4,3,313,5053
4,3,314,3961
4,3,315,4156
4,3,316,3616
4,3,317,4293
4,3,318,5222
4,3,319,4322
4,3,320,4966
4,3,321,3703
4,3,322,4658
4,3,323,5317
4,3,324,5372
4,3,325,4641
4,3,326,3626
4,3,327,5112
4,3,328,4922
4,3,329,3644
4,3,330,4962
4,3,331,4895
4,3,332,3774
4,3,333,4565
4,3,334,4588
4,3,335,5211
4,3,336,4398
4,3,337,4606
4,3,338,4592
4,3,339,4535
4,3,340,5136
4,3,341,5304
4,3,342,5247
4,3,343,3954
4,3,344,5162
4,3,345,4172
4,3,346,3623
4,3,347,4560
4,3,348,3770
4,3,349,4499
4,3,350,4932
4,3,351,5122
4,3,352,4181
4,3,353,5110
4,3,354,3703
4,3,355,4708
4,3,356,4229
4,3,357,4588
4,3,358,3946
4,3,359,4016
4,3,360,5105
4,3,361,5036
4,3,362,5138
4,3,363,4461
4,3,364,4792
4,3,365,4425
4,4,1,2159
4,4,2,1926
4,4,3,2803
4,4,4,2589
4,4,5,2671
4,4,6,1991
4,4,7,2768
4,4,8,2061
4,4,9,2729
4,4,10,2654
4,4,11,2629
4,4,12,2580
4,4,13,2114
4,4,14,2551
4,4,15,2024
4,4,16,2745
4,4,17,2112
4,4,18,2342
4,4,19,2790
4,4,20,2684
4,4,21,1957
4,4,22,2389
4,4,23,2424
4,4,24,2722
4,4,25,2493
4,4,26,1983
4,4,27,2323
4,4,28,2554
4,4,29,2869
4,4,30,2289
4,4,31,2865
4,4,32,2447
4,4,33,2365
4,4,34,2319
4,4,35,2476
4,4,36,2331
4,4,37,2288
4,4,38,2859
4,4,39,2395
4,4,40,2669
4,4,41,2406
4,4,42,2143
4,4,43,2830
4,4,44,2766
4,4,45,2056
4,4,46,2770
4,4,47,2109
4,4,48,2466
4,4,49,2814
4,4,50,2462
4,4,51,2123
4,4,52,2174
4,4,53,2571
4,4,54,2637
4,4,55,2488
4,4,56,2190
4,4,57,2099
4,4,58,2548
4,4,59,2140
4,4,60,2076
4,4,61,2046
4,4,62,2629
4,4,63,2603
4,4,64,2810
4,4,65,2171
4,4,66,2486
4,4,67,2803
4,4,68,2135
4,4,69,2356
4,4,70,2847
4,4,71,2837
4,4,72,2411
4,4,73,2351
4,4,74,2827
4,4,75,2495
4,4,76,2157
4,4,77,2417
4,4,78,2470
4,4,79,2450
4,4,80,2309
4,4,81,2061
4,4,82,2753
4,4,83,2028
4,4,84,2054
4,4,85,2063
4,4,86,1958
4,4,87,2743
4,4,88,2776
4,4,89,2038
4,4,90,2363
4,4,91,2297
4,4,92,2041
4,4,93,2750
4,4,94,2750
4,4,95,2631
4,4,96,2080
4,4,97,2173
4,4,98,2105
4,4,99,2719
4,4,100,2369
4,4,101,2064
4,4,102,1930
4,4,103,2187
4,4,104,2855
4,4,105,1950
4,4,106,2795
4,4,107,1976
4,4,108,2565
4,4,109,2256
4,4,110,2357
4,4,111,2132
4,4,112,2245
4,4,113,2216
4,4,114,2601
4,4,115,2756
4,4,116,2313
4,4,117,2704
4,4,118,1931
4,4,119,2676
4,4,120,2425
4,4,121,2720
4,4,122,2135
4,4,123,2282
4,4,124,2590
4,4,125,2734
4,4,126,2379
4,4,127,2733
4,4,128,2446
4,4,129,2872
4,4,130,2789
4,4,131,2290
4,4,132,2837
4,4,133,2655
4,4,134,2424
4,4,135,2871
4,4,136,2587
4,4,137,2107
4,4,138,2029
4,4,139,2172
4,4,140,2626
4,4,141,2448
4,4,142,2301
4,4,143,2648
4,4,144,1943
4,4,145,2701
4,4,146,2638
4,4,147,2093
4,4,148,2293
4,4,149,1956
4,4,150,1931
4,4,151,2876
4,4,152,2389
4,4,153,2277
4,4,154,2108
4,4,155,2695
4,4,156,2598
4,4,157,1921
4,4,158,2660
4,4,159,2027
4,4,160,2831
4,4,161,2239
4,4,162,2353
4,4,163,1925
4,4,164,2711
4,4,165,2216
4,4,166,2454
4,4,167,2810
4,4,168,2070
4,4,169,2753
4,4,170,2400
4,4,171,2807
4,4,172,2709
4,4,173,2345
4,4,174,2005
4,4,175,1949
4,4,176,2759
4,4,177,2375
4,4,178,2557
4,4,179,2766
4,4,180,2212
4,4,181,2780
4,4,182,1946
4,4,183,2189
4,4,184,2699
4,4,185,2739
4,4,186,2827
4,4,187,2211
4,4,188,2669
4,4,189,2866
4,4,190,2426
4,4,191,2162
4,4,192,1957
4,4,193,2649
4,4,194,2053
4,4,195,2291
4,4,196,2217
4,4,197,2320
4,4,198,2790
4,4,199,2329
4,4,200,2796
4,4,201,2693
4,4,202,2197
4,4,203,2225
4,4,204,2275
4,4,205,2501
4,4,206,2567
4,4,207,2853
4,4,208,2809
4,4,209,2507
4,4,210,1964
4,4,211,2443
4,4,212,2307
4,4,213,2443
4,4,214,1959
4,4,215,2876
4,4,216,1975
4,4,217,2182
4,4,218,1989
4,4,219,2446
4,4,220,2258
4,4,221,2280
4,4,222,2678
4,4,223,2788
4,4,224,2079
4,4,225,2188
4,4,226,2374
4,4,227,2028
4,4,228,2291
4,4,229,2210
4,4,230,2805
4,4,231,2111
4,4,232,2612
4,4,233,2127
4,4,234,2521
4,4,235,2479
4,4,236,2360
4,4,237,2704
4,4,238,2134
4,4,239,2378
4,4,240,2863
4,4,241,2096
4,4,242,2444
4,4,243,2201
4,4,244,2039
4,4,245,2738
4,4,246,2475
4,4,247,2476
4,4,248,2444
4,4,249,2097
4,4,250,2466
4,4,251,2008
4,4,252,2575
4,4,253,1969
4,4,254,2102
4,4,255,2202
4,4,256,2188
4,4,257,2700
4,4,258,2196
4,4,259,1991
4,4,260,1985
4,4,261,2063
4,4,262,2298
4,4,263,2109
4,4,264,2146
4,4,265,2097
4,4,266,2207
4,4,267,2405
4,4,268,2852
4,4,269,2680
4,4,270,2086
4,4,271,2691
4,4,272,2602
4,4,273,2790
4,4,274,2337
4,4,275,2752
4,4,276,2590
4,4,277,2182
4,4,278,2294
4,4,279,2725
4,4,280,2695
4,4,281,2156
4,4,282,2723
4,4,283,2828
4,4,284,2763
4,4,285,2286
4,4,286,2440
4,4,287,2732
4,4,288,2608
4,4,289,2601
4,4,290,2194
4,4,291,2506
4,4,292,1972
4,4,293,2205
4,4,294,2115
4,4,295,2292
4,4,296,2629
4,4,297,2170
4,4,298,2092
4,4,299,2728
4,4,300,2798
4,4,301,2348
4,4,302,2155
4,4,303,2162
4,4,304,2320
4,4,305,2690
4,4,306,2459
4,4,307,2474
4,4,308,2859
4,4,309,1995
4,4,310,2376
4,4,311,2380
4,4,312,2452
4,4,313,2081
4,4,314,2082
4,4,315,2319
4,4,316,2502
4,4,317,2211
4,4,318,2398
4,4,319,2867
4,4,320,1949
4,4,321,2367
4,4,322,2375
4,4,323,2584
4,4,324,2176
4,4,325,2688
4,4,326,2305
4,4,327,2011
4,4,328,2525
4,4,329,1945
4,4,330,2608
4,4,331,1932
4,4,332,2493
4,4,333,2756
4,4,334,2590
4,4,335,2519
4,4,336,2335
4,4,337,2243
4,4,338,2275
4,4,339,2280
4,4,340,2429
4,4,341,2058
4,4,342,2767
4,4,343,2521
4,4,344,2279
4,4,345,2863
4,4,346,2758
4,4,347,2503
4,4,348,2277
4,4,349,2274
4,4,350,1984
4,4,351,2249
4,4,352,2156
4,4,353,2504
4,4,354,2611
4,4,355,2201
4,4,356,2444
4,4,357,2676
4,4,358,2536
4,4,359,2634
4,4,360,2129
4,4,361,2530
4,4,362,2183
4,4,363,2142
4,4,364,2180
4,4,365,2272
4,5,1,2965
4,5,2,2675
4,5,3,2820
4,5,4,3476
4,5,5,2562
4,5,6,2659
4,5,7,2473
4,5,8,3251
4,5,9,3035
4,5,10,2969
4,5,11,2441
4,5,12,3554
4,5,13,3413
4,5,14,3384
4,5,15,3450
4,5,16,3332
4,5,17,2567
4,5,18,3566
4,5,19,3520
4,5,20,3235
4,5,21,2750
4,5,22,2401
4,5,23,2983
4,5,24,3114
4,5,25,3593
4,5,26,2559
4,5,27,2507
4,5,28,2912
4,5,29,3301
4,5,30,2808
4,5,31,3195
4,5,32,3467
4,5,33,3352
4,5,34,2522
4,5,35,2935
4,5,36,2446
4,5,37,2602
4,5,38,3325
4,5,39,2609
4,5,40,3071
4,5,41,3138
4,5,42,2588
4,5,43,3498
4,5,44,2470
4,5,45,3503
4,5,46,2537
4,5,47,3481
4,5,48,2841
4,5,49,3348
4,5,50,2873
4,5,51,3280
4,5,52,3423
4,5,53,3031
4,5,54,2883
4,5,55,2874
4,5,56,2468
4,5,57,2418
4,5,58,3292
4,5,59,2898
